NodeID5,Question,NodeID6,Groundtruth
fa0111,"I have completed defining animal welfare claims, specifically establishing the meaning of terms like ""Humanely Raised,"" ""Raised with Care,"" or ""Ethically Raised,"" and providing detailed information for substantiation. What should I do next?",fa0112,Provide Supporting Documentation
fa0112,"I have completed providing supporting documentation, including descriptions of animal care, signed statements on practices, segregation methods, and, if applicable, third-party certification. What should I do next?",fa0113,Obtain Third-Party Certification
fa0113,"I have finished obtaining third-party certification, including verifying claims with the certifier's name, website, and logo on the label. What should I do next?",fa010,End
fa0121,"I've completed the task of defining breed claims, specifically specifying the breed (e.g., Angus, Wagyu, Berkshire) and its unique traits. What should I do next?",fa0112,Provide Supporting Documentation
fa0112,"I've completed the task of providing supporting documentation, including breed-specific verification records, product tracing mechanisms, and segregation methods. What should I do next?",fa0123,Verify with Breed Organization or AMS
fa0123,"""I've completed the verification with the breed organization or AMS, using the USDA Process Verified Programs or a similar breed organization certification. What should I do next?""",fa010,End
fa0131,"I've finished defining diet claims, particularly establishing claims like ""Grass Fed,"" ""Grain Fed,"" or ""Vegetarian Fed,"" and providing details on feed practices. What should I do next?",fa0112,Provide Supporting Documentation
fa0112,"I've completed the task of providing supporting documentation, including signed statements, product tracing mechanisms, and diet-specific management practices. What should I do next?",fa0133,Validate Diet Practices
fa0133,"I've finished validating diet practices, particularly ensuring that any deviations, like supplementation during adverse conditions, are proven to be exceptions rather than the norm. What should I do next?",fa0113,Obtain Third-Party Certification
fa0113,I have completed obtaining third-party certification by verifying claims through a third party. What should I do next?,fa010,End
fa0141,"I've completed defining living conditions claims, specifically establishing claims like ""Free Range,"" ""Cage Free,"" or ""Pasture Raised,"" and describing the associated standards. What should I do next?",fa0112,Provide Supporting Documentation
fa0112,"I've completed the section on providing supporting documentation, specifically including segregation and tracing mechanisms, as well as additional substantiation, like continuous outdoor access for free-range claims. What should I do next?",fa0113,Obtain Third-Party Certification
fa0113,"I've completed the step of obtaining third-party certification, specifically using it to substantiate claims. What should I do next?",fa010,End
fa0151,"I've finished defining negative antibiotic use claims, including clarifying terms like ""Raised Without Antibiotics"" or ""No Antibiotics Ever"" and ensuring these claims are substantiated from birth to slaughter. What should I do next?",fa0112,Provide Supporting Documentation
fa0112,"I've completed providing supporting documentation, including descriptions of management practices, sampling programs, and the segregation of treated animals. What should I do next?",fa0113,Obtain Third-Party Certification
fa0113,I have completed obtaining third-party certification by verifying claims through routine sampling or certification. What should I do next?,fa010,End
fa0161,"I've completed the task of defining environment-related claims, specifically establishing claims like ""Sustainably Farmed"" or ""Carbon Neutral"" with supporting environmental data or studies. What should I do next?",fa0112,Provide Supporting Documentation
fa0112,"I've finished providing the supporting documentation, including tracing mechanisms, segregation methods, and substantiation of environmental impact claims. What should I do next?",fa0113,Obtain Third-Party Certification
fa0113,I've completed the step of obtaining third-party certification by verifying claims through an independent certifying organization. What should I do next?,fa010,End
fa0211,I've completed the step of reviewing the FSIS Residue Repeat Violators List (RRVL) to check for any past residue violations by producers before buying livestock. What should I do next?,fa0212,Purchase Animals Free of Violative Residues
fa0212,I have completed the step of purchasing animals from producers with a history of providing residue-free animals and effective residue prevention programs. What should I do next?,fa0213,Ensure Animal Identification
fa0213,"I have completed ensuring animal identification by maintaining sufficient identification, like ear tags or tattoos, for traceability back to the producer. What should I do next?",fa0214,Provide Producer Information to FSIS
fa0214,I've completed the task of providing detailed producer information to FSIS at the ante-mortem inspection to help prevent issues with residue testing. What should I do next?,fa0215,Notify Producers of Detected Residues
fa0215,"I've completed the task of notifying producers about detected residues, specifically by informing them in writing about any violations or high levels of non-violative residues. What should I do next?",fa020,End
fa0221,"I've finished gathering supporting documentation, such as audits, treatment records, or certifications, to demonstrate why a residue hazard is unlikely to occur. What should I do next?",fa0222,Establish a Critical Control Point (CCP)
fa0222,"I've completed the task of establishing a Critical Control Point (CCP), specifically including one for residue control, like residue testing or documentation reviews. What should I do next?",fa0223,Perform Residue Testing
fa0223,"I've completed the task of performing residue testing, specifically using methods before or after slaughter to ensure hazards are controlled. What should I do next?",fa0224,Apply Corrective Actions for Violative Residues
fa0224,"I've completed the process of applying corrective actions for violative residues, including reassessing HACCP plans and adjusting procedures after a residue violation. What should I do next?",fa020,End
fa0231,"I've completed the task of identifying a residue testing methodology, specifically selecting a method based on the compounds detected, testing frequency, and historical data. What should I do next?",fa0232,Conduct Validation and Ongoing Verification
fa0232,"I've completed the conduct validation and ongoing verification, specifically validating and verifying testing methods to ensure their accuracy and reliability. What should I do next?",fa0233,Implement Live or Post-Mortem Testing
fa0233,"I've completed the task of implementing live or post-mortem testing, specifically conducting residue testing on live animals or carcasses using various biological samples such as blood, urine, and tissue. What should I do next?",fa020,End
fa0241,"""I have finished performing residue screening, specifically screening animals or carcasses for potential residue violations either before or after slaughter. What should I do next?""",fa0242,Dispose of Animals with Violative Residues
fa0242,"I've completed the task of disposing of animals with violative residues, specifically removing diseased or residue-affected animals from the food supply before FSIS inspection. What should I do next?",fa0243,Document Residue Testing Results
fa0243,"I've completed the Document Residue Testing Results, ensuring that I maintained accurate records of the testing results and sorting procedures. What should I do next?",fa020,End
fa0311,"I've completed conducting classroom training, specifically providing foundational knowledge about poultry anatomy and inspection protocols. What should I do next?",fa0312,Implement Wet Lab Training
fa0312,"I've completed the Wet Lab Training, focusing on hands-on identification of defects in poultry carcasses. What should I do next?",fa0313,Perform On-the-Job Training
fa0313,"I've completed the on-the-job training, specifically training personnel to conduct sorting at production speed while adhering to standards. What should I do next?",fa0314,Monitor Sorting Performance
fa0314,"I've finished monitoring sorting performance, particularly by regularly assessing sorters to ensure they comply with inspection standards. What should I do next?",fa0315,Carcass Disposition Decision
fa0315,"""I have completed the Carcass Disposition Decision, specifically determining whether carcasses meet wholesomeness criteria or require disposal. What should I do next?""",fa030,End
fa0321,I've completed the task of identifying generalized disease conditions by examining the liver and spleen. What should I do next?,fa0322,Localized Trimming for Tumors
fa0322,"""I've finished the localized trimming for tumors, focusing on the affected areas. What should I do next?""",fa0323,Generalized Disease Disposal
fa0323,"I've completed the Generalized Disease Disposal task, specifically disposing of carcasses with systemic disease conditions. What should I do next?",fa0324,Train Inspectors for Disease Identification
